date,state,city_or_county,address,n_killed,n_injured,location
2016-02-20,Ohio,Lancaster,100 block of Ross Road SE,0,1,"39.6703,-82.6003"
2016-02-21,Ohio,Cincinnati,2650 Reading Rd,0,1,"39.1284,-84.4993"
2016-02-21,Ohio,Cincinnati (Westwood),3000 block of Bracken Wood Lane,0,1,"39.1414,-84.5825"
2016-02-21,Ohio,Franklin (county),Cleveland Avenue and Elmore Avenue,0,0,"40.0418,-82.9607"
2016-02-21,Ohio,Columbus,1566 Duxberry Avenue,1,0,"40.0088,-82.9676"
2016-02-21,Ohio,Dayton,Elmhurst Road and Larchmont Drive,0,0,"39.7564,-84.2592"
2016-02-22,Ohio,Fairborn,Eastview Drive,1,0,"39.8385,-84.0105"
2016-02-22,Ohio,Cleveland,1400 block of West 81st Street,1,0,"41.4813,-81.7407"
2016-02-22,Ohio,Cleveland,17322 Harvard Ave,0,1,"41.4497,-81.5587"
2016-02-22,Ohio,Masury,8000 block of Ulp Street,0,1,"41.2222,-80.5285"
2016-02-23,Ohio,Xenia,0 block West Second Street,0,0,"39.6838,-83.9301"
2016-02-23,Ohio,Columbus,North 21st Street and Gibbard Avenue,0,1,"39.9834,-82.9712"
2016-02-24,Ohio,Cincinnati (Pleasant Ridge),6600 block on Montgomery Ave,0,1,"39.1996,-84.3793"
2016-02-24,Ohio,Akron,309 Woolf Ave,0,0,"41.0538,-81.4355"
2016-02-24,Ohio,Alliance,East Oxford Street,0,0,"40.9174,-81.1"
2016-02-25,Ohio,Cleveland,8100 block of Maryland Avenue,0,1,"41.4396,-81.6286"
2016-02-25,Ohio,Cleveland,9300 block of Kinsman Road,0,1,"41.4719,-81.6215"
2016-02-25,Ohio,Cleveland,5300 RIVERSIDE DR,0,0,"41.4105,-81.8351"
2016-02-25,Ohio,Cleveland,907 E. Maple Street,0,0,"41.5817,-81.5645"
2016-02-25,Ohio,Cleveland,15509 Glencoe,0,0,"41.5767,-81.5729"
2016-02-25,Ohio,Columbus,4600 block of Sandy Lane Road,0,0,"40.0594,-82.9926"
2016-02-26,Ohio,Cincinnati (Mount Airy),West North Bend Road,2,0,"39.2024,-84.5376"
2016-02-26,Ohio,Cleveland,E.116 & Martin Luther King,0,3,"41.4576,-81.6027"
2016-02-27,Ohio,Cincinnati,2307 Westwood Northern Blvd.,1,0,"39.1463,-84.5724"
2016-02-27,Ohio,Cincinnati,5500 block of Kirby Avenue,0,1,"39.1937,-84.5681"
2016-02-27,Ohio,Dayton (Centerville),5300 Cornerstone Avenue,0,1,"39.6635,-84.1137"
2016-02-27,Ohio,Lorain,229 Colorado Ave.,0,2,"41.4709,-82.1698"
2016-02-27,Ohio,Canton,1600 block of 10th Street N.E,2,0,"40.805,-81.3567"
2016-02-27,Ohio,Akron,800 block of Ina Court,0,0,"41.0368,-81.4977"
2016-02-27,Ohio,Zanesville,1335 Linden Ave,0,0,"39.9553,-82.005"
2016-02-27,Ohio,Sandusky (county),1200 block of East Cole Road,0,1,"41.3213,-83.1029"
2016-02-27,Ohio,Dayton,1 block of Kinnard Avenue,0,1,"39.7493,-84.2212"
2016-02-28,Ohio,Dayton,3300 block of Nancy Avenue,1,0,"39.7289,-84.2427"
2016-02-28,Ohio,Cleveland,Addison Road and Carl Avenue,0,1,"41.5226,-81.643"
2016-02-28,Ohio,Cincinnati (Avondale),500 block of Hale Avenue,0,1,"39.1406,-84.4981"
2016-02-28,Ohio,Mingo Junction,400 block of Logan Avenue,0,1,"40.3256,-80.6076"
2016-02-28,Ohio,Sandusky,Fallen Timber Dr,2,0,"41.4328,-82.6744"
2016-02-28,Ohio,South Vienna,300 block of East Main Street,0,1,"39.928,-83.608"
2016-02-29,Ohio,Columbus,1796 E Dunedin Road,0,1,"40.0326,-82.9659"
2016-02-29,Ohio,Cincinnati,Fulton Avenue,0,1,"39.1188,-84.4919"
2016-02-29,Ohio,Cincinnati,1600 block of Summit Road,0,1,"39.2009,-84.4617"
2016-02-29,Ohio,Mantua,2300 block of Bartlett,0,0,"41.275,-81.3115"
2016-02-29,Ohio,Cleveland,10300 block of Elwell Avenue,0,1,"41.4807,-81.6137"
2016-02-29,Ohio,Cleveland (East Cleveland),1800 block of Knowles Street,0,0,"41.5289,-81.5835"
2016-02-29,Ohio,Solon,Solon Road and Kruse Drive,0,0,"41.3912,-81.4389"
2016-02-29,Ohio,Middletown,601 N Breiel Blvd,0,0,"39.5045,-84.355"
2016-02-29,Ohio,Middletown,5797 W Alexandria Rd,0,2,"39.5323,-84.4381"
2016-02-29,Ohio,Columbus,2475 S. Hamilton Rd,1,0,"39.9231,-82.8807"
2016-03-01,Ohio,Cleveland,7200 block of Lorain Avenue,0,1,"41.4735,-81.7345"
2016-03-01,Ohio,Girard,Summit Avenue,0,1,"41.1406,-80.6777"
2016-03-01,Ohio,Cincinnati,1870 Sunset Ave,0,1,"39.1259,-84.5781"
2016-03-01,Ohio,Akron,800 block of Eller Avenue,0,1,"41.0358,-81.4964"
2016-03-01,Ohio,Toledo,300 block of Eastern Avenue,0,0,"41.6352,-83.5464"
2016-03-01,Ohio,Madison,66 Palm Blvd,0,1,"41.7909,-81.1004"
2016-03-02,Ohio,Akron,South Rhodes Avenue,0,1,"41.0779,-81.5385"
2016-03-02,Ohio,Canton,1400 block of Struble Avenue NE,0,0,"40.8113,-81.3615"
2016-03-02,Ohio,Canton,Cleveland Avenue and 18th Street SW,0,0,"40.7789,-81.3868"
2016-03-02,Ohio,Columbus,2455 Agler Road,0,1,"40.0262,-82.9465"
2016-03-03,Ohio,Arcanum,N Main and W South,0,0,"39.9903,-84.5532"
2016-03-03,Ohio,Madison,5670 West Alexandria Road,0,0,"39.531,-84.4368"
2016-03-03,Ohio,Dayton (Trotwood),4900 block of Live Oak Ave,0,0,"39.7706,-84.2707"
2016-03-04,Ohio,Columbus,Duxberry Avenue,0,1,"40.0091,-82.976"
2016-03-04,Ohio,Columbus,900 E 5th Ave,1,3,"39.9864,-82.9801"
2016-03-04,Ohio,Springfield,Johnny Lytle and South Center,0,2,"39.9104,-83.8136"
2016-03-04,Ohio,Dayton,1300 block of Schaeffer Street,0,0,"39.7817,-84.1763"
2016-03-04,Ohio,Akron,1200 block of Onondago Avenue,1,0,"41.0822,-81.4733"
2016-03-04,Ohio,Cincinnati,3938 Cass Ave.,0,1,"39.1582,-84.5538"
2016-03-05,Ohio,Cincinnati,Glenwood Avenue and Reading Road,0,1,"39.1476,-84.489"
2016-03-05,Ohio,Euclid,20170 Lakeland Blvd,0,0,"41.5811,-81.5392"
2016-03-05,Ohio,Dayton,3137 Salem Ave,0,0,"39.7902,-84.2404"
2016-03-05,Ohio,Cincinnati (Reading),Maple Drive,0,0,"39.2182,-84.4303"
2016-03-05,Ohio,Cincinnati,700 block of Derrick Turnbow Avenue,1,0,"39.1112,-84.5266"
2016-03-06,Ohio,Akron,300 block of Newton Circle,0,0,"41.0724,-81.4401"
2016-03-06,Ohio,Cleveland,68000 block of Kinsman Road,0,1,"41.4703,-81.6136"
2016-03-06,Ohio,Cincinnati,597 Trenton Avenue,0,1,"39.1049,-84.5892"
2016-03-06,Ohio,Cleveland,1300 block of East 66th Street,0,1,"41.5186,-81.6446"
2016-03-06,Ohio,Dayton (Huber Heights),5239 Taylorsville Rd.,0,2,"39.8633,-84.1439"
2016-03-06,Ohio,Springfield,3000 block of Mitchell Road,0,0,"39.8764,-83.7556"
2016-03-07,Ohio,Lima,801 E. Kibby St.,1,0,"40.7305,-84.0934"
2016-03-07,Ohio,Lorain,1900 block of G Street,0,1,"41.4716,-82.1519"
2016-03-07,Ohio,Dayton,400 block of Lexington Avenue,0,0,"39.7677,-84.2197"
2016-03-07,Ohio,Cleveland,St. Clair Avenue,0,0,"41.5479,-81.5869"
2016-03-08,Ohio,Cincinnati,3700 block of Odin Avenue,0,1,"39.1879,-84.4103"
2016-03-08,Ohio,Canton,1205 15th St. NW,0,0,"40.8145,-81.3843"
2016-03-08,Ohio,Cincinnati,Fairbanks and Price,0,1,"39.1074,-84.5687"
2016-03-08,Ohio,Cleveland,East 36th Street and Community College Avenue,0,1,"41.4936,-81.6626"
2016-03-08,Ohio,Cleveland,Madison Avenue and West Boulevard,0,1,"41.4771,-81.7556"
2016-03-08,Ohio,Cincinnati,McMicken and Lang Street,0,1,"39.1147,-84.5146"
2016-03-08,Ohio,Toledo,Upton Avenue and West Bancroft Street,0,1,"41.6634,-83.589"
2016-03-08,Ohio,Sandusky,1500 block of Columbus Ave,0,1,"41.4431,-82.704"
2016-03-08,Ohio,Cleveland,7400 Wade Park,0,0,"41.5154,-81.6372"
2016-03-08,Ohio,Akron,800 block of Copley Road,1,0,"41.0847,-81.5508"
2016-03-08,Ohio,Toledo,100 block of Page Street,0,1,"41.6665,-83.5442"
2016-03-09,Ohio,Strongsville,16000 block of South Park Center,0,0,"41.3076,-81.8139"
2016-03-09,Ohio,Columbus,4600 International Gateway,0,0,"39.9975,-82.8889"
2016-03-09,Ohio,Preble (county),Mile Marker 7 at Interstate 70,0,0,"39.7778,-84.6898"
2016-03-09,Ohio,Dayton,616 Summit Square Dr,0,1,"39.7611,-84.2832"
2016-03-09,Ohio,Columbus,Refugee Road,0,2,"39.9211,-82.8482"
2016-03-09,Ohio,Cleveland,3100 block of West 43rd Street,1,1,"41.4696,-81.7153"
2016-03-09,Ohio,Cleveland,West 58th Street and Storer Avenue,1,2,"41.4624,-81.7261"
2016-03-09,Ohio,Springfield,1600 block of East Street,0,0,"39.9058,-83.799"
2016-03-09,Ohio,Cincinnati,Elberon and Osage,1,0,"39.1082,-84.5656"
2016-03-09,Ohio,Jefferson,5100 block of Germantown Pike,1,0,"39.7167,-84.2734"
2016-03-10,Ohio,Fairfield,3200 block of Springcrest Drive,2,0,"39.4169,-84.5048"
2016-03-10,Ohio,Cleveland,14200 block of Lorain Avenue,0,2,"41.4546,-81.7928"
2016-03-10,Ohio,Cleveland,1400 block of East 105th Street,0,1,"41.5188,-81.6155"
2016-03-10,Ohio,Columbus,4600 International Gateway,0,0,"39.9975,-82.8889"
2016-03-10,Ohio,Dayton,3600 Terminal Dr.,0,0,"39.8988,-84.2212"
2016-03-10,Ohio,Toledo,1100 block of Halstead Street,0,1,"41.6354,-83.515"
2016-03-11,Ohio,Hamilton,300 block of Charles Street,1,0,"39.3946,-84.5627"
2016-03-11,Ohio,Coshocton,4400 Co Rd 23,0,0,"40.3031,-81.9124"
2016-03-11,Ohio,Columbus,Milbank Road,0,1,"40.0843,-82.9915"
2016-03-12,Ohio,Cleveland,12000 block of Edmonton Avenue,0,1,"41.5351,-81.5995"
2016-03-12,Ohio,Cleveland,15800 block of Waterloo Road,0,2,"41.5711,-81.57"
2016-03-12,Ohio,Cleveland,1345 East Boulevard,0,1,"41.5201,-81.617"
2016-03-12,Ohio,Cleveland,West 89th Street and West Tech Way,0,1,"41.4726,-81.7451"
2016-03-12,Ohio,Toledo,Franklin Avenue and West Park Street,0,1,"41.6795,-83.5459"
2016-03-12,Ohio,Clayton,6500 block of North Union Road,0,0,"39.8401,-84.311"
2016-03-12,Ohio,Springfield,Linden Avenue and Catherine Street,0,1,"39.9074,-83.8054"
2016-03-12,Ohio,Toledo,Auburn Avenue and Monroe Street,0,1,"41.6689,-83.5792"
2016-03-13,Ohio,Dayton,East Sienbenthaler,0,0,"39.7986,-84.2059"
2016-03-13,Ohio,Cleveland,East 79th Street and Kinsman Avenue,0,1,"41.477,-81.6328"
2016-03-13,Ohio,Cincinnati (Avondale),3400 block of Burnet Avenue,1,0,"39.1419,-84.5002"
2016-03-13,Ohio,Toledo,2150 W Laskey Rd,0,2,"41.7069,-83.596"
2016-03-14,Ohio,Cleveland,13051 Shaker Blvd.,0,0,"41.484,-81.597"
2016-03-14,Ohio,Hamilton,610 Central Av,0,1,"39.3935,-84.563"
2016-03-14,Ohio,Van Wert,1250 S Washington St,0,0,"40.8509,-84.5813"
2016-03-14,Ohio,Cleveland,7000 block of St. Clair Avenue,0,1,"41.5274,-81.6406"
2016-03-14,Ohio,Dayton,2100 block of Division Avenue,0,1,"39.8215,-84.1962"
2016-03-14,Ohio,Oxford (Miami),6600 block of Farmington Road,0,1,"39.9238,-82.7712"
2016-03-14,Ohio,East Sparta,1200 block of Downing Street SW,0,1,"40.6774,-81.3784"
2016-03-14,Ohio,Antwerp,10400 block of Road 1,1,0,"41.1482,-84.8035"
2016-03-14,Ohio,Cleveland,East 109th Street and Navarre Court,0,2,"41.5409,-81.6099"
2016-03-14,Ohio,Cleveland,9300 block of Manor Avenue,0,1,"41.4752,-81.6215"
2016-03-14,Ohio,Dayton,1300 block of Kingsley Avenue,0,0,"39.7701,-84.2422"
2016-03-15,Ohio,Dayton,300 block of Roxbury Road,1,0,"39.7515,-84.2578"
2016-03-15,Ohio,Cleveland,Harvard Avenue,0,1,"41.4481,-81.6427"
2016-03-15,Ohio,Youngstown,400 block of Idora Avenue,1,1,"41.0705,-80.6665"
2016-03-15,Ohio,Cleveland,10308 Baltic Road,0,0,"41.4823,-81.7565"
2016-03-15,Ohio,Akron,Wildwood Avenue and Fernwood Drive,0,1,"41.0834,-81.5474"
2016-03-15,Ohio,Youngstown,700 block of Palmer Avenue,0,1,"41.0638,-80.6428"
2016-03-16,Ohio,Dayton,"Spinning Road, approaching Airway Road",0,0,"39.7654,-84.1365"
2016-03-16,Ohio,Toledo,2006 Wellesley Drive,1,0,"41.6762,-83.5919"
2016-03-17,Ohio,Cleveland,Lakeshore Boulevard and East 174th Street,0,1,"41.5818,-81.5592"
2016-03-17,Ohio,Cleveland,East 93rd Street,0,1,"41.46,-81.6214"
2016-03-18,Ohio,Petersburg,East Garfield Road,0,0,"40.9139,-80.5476"
2016-03-18,Ohio,Cleveland,East 83rd Street and Superior Avenue,0,1,"41.5202,-81.63"
2016-03-18,Ohio,Cincinnati,170 W. McMillan St.,0,1,"39.1278,-84.5177"
2016-03-18,Ohio,Columbus,I 71,0,0,"39.9531,-82.9973"
2016-03-18,Ohio,Cleveland,12300 block of St. Clair Avenue,0,1,"41.5411,-81.5996"
2016-03-18,Ohio,Cleveland,11000 block of Castlewood Avenue,0,1,"41.5278,-81.6054"
2016-03-19,Ohio,Akron,500 block of Rentschler Street,0,1,"41.0696,-81.5159"
2016-03-19,Ohio,Dayton,1205 North Gettysburg Avenue,0,0,"39.762,-84.2534"
2016-03-19,Ohio,Hudson,7000 block of Ravenna Road,2,0,"41.269,-81.392"
2016-03-19,Ohio,Dayton,2200 block of Wyoming Street,0,0,"39.7462,-84.1522"
2016-03-20,Ohio,Franklin,Viotis Drive,1,0,"39.9524,-83.1009"
2016-03-21,Ohio,Cleveland,East 55th Street and Superior Avenue,0,1,"41.5179,-81.6519"
2016-03-21,Ohio,Dayton,700 block of East Stewart Street,0,1,"39.7397,-84.1687"
2016-03-21,Ohio,Cleveland,5300 Riverside Dr.,0,0,"41.4105,-81.8351"
2016-03-22,Ohio,Toledo,400 block of Maumee Avenue,0,1,"41.6324,-83.5502"
2016-03-22,Ohio,Cleveland,9300 Wade Park,0,1,"41.5156,-81.6229"
2016-03-22,Ohio,Cleveland,Hathaway Avenue and East 108th Street,0,1,"41.523,-81.6122"
2016-03-22,Ohio,Cleveland,Superior Avenue and East 110th Street,0,1,"41.5223,-81.6094"
2016-03-22,Ohio,Toledo,511 N. Miller St.,0,1,"41.6447,-83.5654"
2016-03-22,Ohio,Cleveland,3900 Woodland Avenue,0,1,"41.4892,-81.6597"
2016-03-22,Ohio,Cleveland,3101 Westgate Mall,0,0,"41.4616,-81.8492"
2016-03-22,Ohio,Ashley,Franklin Street,0,1,"40.4127,-82.954"
2016-03-22,Ohio,Cincinnati,Race Street and Baldwin Alley,0,1,"39.1065,-84.5156"
2016-03-22,Ohio,Cleveland,Lee Road and Sunny Glen Avenue,0,0,"41.429,-81.5648"
2016-03-22,Ohio,Cincinnati,13th and Race,0,1,"39.1092,-84.5167"
2016-03-22,Ohio,Spencerville,Eisley Rd,1,0,"40.6609,-84.3181"
2016-03-23,Ohio,Perrysville,7000 block of Fox Creek Drive,0,1,"40.6576,-82.3116"
2016-03-23,Ohio,Cleveland,Westview Avenue,0,0,"41.4479,-81.5693"
2016-03-23,Ohio,Cincinnati,163 Craft Street,0,1,"39.179,-84.5112"
2016-03-24,Ohio,Dayton,200 block of Rawson Drive,0,1,"39.7304,-84.117"
2016-03-24,Ohio,Cleveland,East 80th Street and Cedar Avenue,1,0,"41.5001,-81.6326"
2016-03-24,Ohio,Cincinnati,6200 block of Coleridge Avenue,0,1,"39.1841,-84.4107"
2016-03-24,Ohio,Akron,300 block of Chittenden Street,0,1,"41.0622,-81.4886"
2016-03-24,Ohio,Gallia (county),1700 block of Chapel Road,0,1,"38.7034,-82.2146"
2016-03-24,Ohio,Cincinnati,Price Avenue,0,1,"39.1071,-84.5645"
2016-03-24,Ohio,Dayton (Trotwood),5900 Macduff Dr,0,1,"39.8311,-84.3007"
2016-03-25,Ohio,Massillon,1108 Tremont Ave. SW,0,0,"40.7907,-81.5368"
2016-03-25,Ohio,Pleasantville,304 S. Main St,0,0,"39.8068,-82.5252"
2016-03-25,Ohio,Richfield,Harold Drive,1,0,"41.2119,-81.6264"
2016-03-25,Ohio,Mount Orab,Kress Road,0,0,"38.9961,-83.9994"
2016-03-25,Ohio,Monroe,800 block of Britton Lane,0,0,"39.4569,-84.3653"
2016-03-26,Ohio,Toledo,1200 block of South Byrne Road,0,1,"41.6174,-83.6258"
2016-03-26,Ohio,North Canton,800 block of East Maple,0,0,"40.8756,-81.393"
2016-03-26,Ohio,Columbus,4400 Crossroads Center,0,1,"39.9228,-82.8829"
2016-03-26,Ohio,Harrison,4633 N. Main St,0,1,"39.8094,-84.225"
2016-03-26,Ohio,Dayton,James H. McGee and West Third Street,1,0,"39.7542,-84.224"
2016-03-26,Ohio,Dayton,300 block of Sheridan Avenue,0,0,"39.7602,-84.1513"
2016-03-27,Ohio,Warren,Washington Street,0,0,"41.2419,-80.8146"
2016-03-27,Ohio,Youngstown,East Boston and Avondale,0,1,"41.0998,-80.6495"
2016-03-27,Ohio,Cincinnati (Avondale),Reading Road and Windham Avenue,0,0,"39.1433,-84.4916"
2016-03-27,Ohio,Cincinnati (Westwood),2900 block of Queen City Avenue,0,3,"39.1346,-84.5979"
2016-03-27,Ohio,Youngstown,Judson Avenue and Hillman Street,0,0,"41.0625,-80.6639"
2016-03-27,Ohio,Toledo,2250 Kent St.,0,1,"41.6654,-83.5418"
2016-03-27,Ohio,Canton,1537 Gateway Blvd. SE,0,0,"40.7821,-81.3683"
2016-03-27,Ohio,Lima,126 E. North St.,0,3,"40.7426,-84.1045"
2016-03-27,Ohio,Lima,Fort Amanda Road,0,1,"40.6991,-84.1981"
2016-03-28,Ohio,Troy,Dronfield Road,0,0,"40.0531,-84.1935"
2016-03-28,Ohio,Warren,Scott Street and N. Park Avenue,0,0,"41.2401,-80.8181"
2016-03-28,Ohio,Cleveland,Continental Drive and East 116th Street,0,1,"41.4762,-81.6029"
2016-03-28,Ohio,Dayton,James H McGee Boulevard,0,1,"39.7676,-84.2429"
2016-03-28,Ohio,Toledo,Detroit Avenue and Phillips Avenue,0,2,"41.6895,-83.5542"
2016-03-28,Ohio,Cincinnati,700 block of Neave Street,1,0,"39.1033,-84.5528"
2016-03-28,Ohio,Martins Ferry,500 block of Columbus Avenue,0,1,"40.1034,-80.7167"
2016-03-28,Ohio,Dayton,North Main Street and East 1st Street,0,1,"39.7624,-84.1926"
2016-03-28,Ohio,Cleveland,East 120th Street and Buckeye,0,1,"41.4805,-81.5987"
2016-03-29,Ohio,Cleveland,East 110th Street and Mt. Carmel Road,0,0,"41.4901,-81.6091"
2016-03-29,Ohio,Toledo,Nebraska Avenue and Ewing Street,0,1,"41.6455,-83.5625"
2016-03-29,Ohio,Cleveland,5300 Riverside Dr.,0,0,"41.4105,-81.8351"
2016-03-29,Ohio,Warren,3323 Parkman Road NW,0,0,"41.2574,-80.8647"
2016-03-29,Ohio,Cleveland,East 90th Street and Superior Avenue,0,1,"41.5208,-81.6247"
2016-03-29,Ohio,Cleveland (Cleveland Heights),788 Quilliams Road,0,1,"41.5395,-81.5467"
2016-03-29,Ohio,Cincinnati (Glendale),I-75 and Sharon Road,0,1,"39.273,-84.472"
2016-03-30,Ohio,Toledo,600 block of Knower Street,0,0,"41.6316,-83.5525"
2016-03-30,Ohio,Dayton,1900 block of South Gettysburg Avenue,0,0,"39.7275,-84.2525"
2016-03-30,Ohio,Cleveland,Lee Road and Harvard Avenue,0,1,"41.4498,-81.5648"
2016-03-30,Ohio,Cleveland,3100 block of Marvin Avenue,0,0,"41.46,-81.7036"
2016-03-30,Ohio,Heath,Custer Road and S. 30th Street,0,0,"40.035,-82.4429"
2016-03-30,Ohio,Columbus,200 block of South Hampton Road,0,1,"39.9681,-82.9096"
2016-03-30,Ohio,Miamisburg,7800 block of Upper Miamisburg Road,0,0,"39.6423,-84.3243"
2016-03-31,Ohio,Cleveland,East 127th Street and Lenacrave Avenue,0,2,"41.4531,-81.5942"
2016-03-31,Ohio,Harrison,4000 block of Indian Runn Drive,0,0,"39.8131,-84.2369"
2016-03-31,Ohio,Cincinnati,4800 block of Hamilton Avenue,0,1,"39.18,-84.5442"
2016-03-31,Ohio,Youngstown,Everett Avenue,0,0,"41.0596,-80.621"
2016-03-31,Ohio,Findlay,219 Midland Ave,0,0,"41.0557,-83.6457"
2016-03-31,Ohio,Ashtabula,5220 Stark Ave,0,1,"41.8587,-80.8028"
2016-03-31,Ohio,Columbus,400 block of E. Welch Avenue,1,0,"39.93,-82.9847"
2016-03-31,Ohio,Toledo,South Avenue and Sumner Street,0,1,"41.6308,-83.5444"
2016-03-31,Ohio,Cleveland,2500 block of E. 38th Street,1,0,"41.4926,-81.6603"
2016-04-01,Ohio,Columbus,1400 block of East Blake Avenue,0,1,"40.0108,-82.9719"
2016-04-01,Ohio,Elyria,1800 block of Turner Boulevard,1,0,"41.3659,-82.1559"
2016-04-01,Ohio,Cincinnati,Beekman Street,1,0,"39.1429,-84.5506"
2016-04-01,Ohio,Columbus,2500 block of Johnstown Rd,0,1,"40.0415,-82.8627"
2016-04-01,Ohio,Cleveland,3600 block of East 53rd Street,1,0,"41.4602,-81.6536"
2016-04-01,Ohio,Cincinnati (Avondale),800 block of Windham Avenue,0,1,"39.1433,-84.4915"
2016-04-02,Ohio,Toledo,1409 Western Ave,0,0,"41.6348,-83.5747"
2016-04-02,Ohio,Cincinnati (Avondale),615 Maple Ave.,0,1,"39.1421,-84.4946"
2016-04-02,Ohio,Akron,200 block of Uhler Avenue,1,0,"41.107,-81.5225"
2016-04-02,Ohio,Columbus (Whitehall),4600 block of E. Main Street,1,0,"39.9558,-82.8764"
2016-04-02,Ohio,Dayton,2120 Bickmore Ave,0,0,"39.7827,-84.1606"
2016-04-03,Ohio,Akron,Gilchrist Road and Skelton Road,0,0,"41.0595,-81.4219"
2016-04-03,Ohio,Youngstown,East Evergreen Street,1,1,"41.0802,-80.6535"
2016-04-03,Ohio,Columbus,East Main Street and Berkeley Road,0,1,"39.9576,-82.9563"
2016-04-03,Ohio,Cleveland (South Euclid),Brookline Rd,0,1,"41.5238,-81.5358"
2016-04-03,Ohio,Dayton,Gettysburg Avenue,0,1,"39.7274,-84.2526"
2016-04-04,Ohio,Nova,Township Road 150,1,0,"41.0433,-82.2981"
2016-04-04,Ohio,Cincinnati (North College Hill),1620 W Galbraith Rd,0,0,"39.2179,-84.5499"
2016-04-04,Ohio,Dayton,1900 block of Auburn Avenue,0,0,"39.7822,-84.2279"
2016-04-05,Ohio,Napoleon,County Road 15A,0,1,"41.4426,-84.1536"
2016-04-05,Ohio,Painesville,200 W Walnut Ave,0,0,"41.7144,-81.2474"
2016-04-05,Ohio,Cincinnati,2000 block of Mistyhill Drive,2,0,"39.2755,-84.5545"
2016-04-06,Ohio,Columbus,206 Macandrews Way,1,0,"39.9883,-82.8112"
2016-04-06,Ohio,Wickliffe,Empire Road,0,0,"41.6149,-81.4526"
2016-04-06,Ohio,Columbus,Heyl Avenue,0,1,"39.9426,-82.9764"
2016-04-06,Ohio,Lorain,Long Avenue and 10th Street,0,1,"41.4602,-82.1764"
2016-04-06,Ohio,Cincinnati (Avondale),Rockdale and Harvey,0,1,"39.1449,-84.4978"
2016-04-06,Ohio,Cleveland (Parma),7300 block of Maplewood Drive,0,0,"41.4239,-81.8339"
2016-04-06,Ohio,Cleveland,Superior Avenue and Ansel Road,0,0,"41.521,-81.6227"
2016-04-07,Ohio,Youngstown,3021 Frederick Street,2,0,"41.1382,-80.6643"
2016-04-07,Ohio,Cleveland,2500 block of East 35th Street,1,0,"41.4925,-81.6641"
2016-04-07,Ohio,Akron,1100 block of Jason Avenue,0,0,"41.0546,-81.566"
2016-04-07,Ohio,Toledo,2120 Broadway,0,1,"41.6254,-83.5661"
2016-04-08,Ohio,Dayton,456 Patterson Rd,0,0,"39.7246,-84.1617"
2016-04-08,Ohio,Cleveland,East 122nd Street and Superior Avenue,0,1,"41.5096,-81.673"
2016-04-08,Ohio,Cleveland,Giddings Road and Superior Avenue,0,1,"41.519,-81.6414"
2016-04-08,Ohio,Cleveland,East 105th Street and Pierpont Avenue,0,2,"41.5293,-81.6155"
2016-04-09,Ohio,Dayton,Interstate 75 and Edwin C. Moses Boulevard,0,0,"39.7568,-84.2069"
2016-04-09,Ohio,Akron,1300 block of Brittain Road,0,0,"41.0985,-81.4669"
2016-04-09,Ohio,Springfield,6155 Trust Dr,0,0,"41.6145,-83.6895"
2016-04-09,Ohio,Zanesville,1121 W. Main S,0,0,"39.94,-82.0194"
2016-04-09,Ohio,Youngstown,355 East Boston Avenue,0,1,"41.0684,-80.6488"
2016-04-10,Ohio,Dayton (Trotwood),4900 block of Biddison Ave,1,1,"39.8183,-84.2651"
2016-04-10,Ohio,Toledo,600 block of Acton Drive,0,0,"41.6283,-83.6386"
2016-04-10,Ohio,Willoughby,Euclid Avenue,0,0,"41.6277,-81.427"
2016-04-10,Ohio,Middletown,600 block of Elmwood Street,0,0,"39.4158,-84.3706"
2016-04-10,Ohio,Reynoldsburg,500 Postwoods Dr,2,1,"39.9727,-82.815"
2016-04-10,Ohio,Columbus,14 W California Avenue,1,1,"40.026,-83.0158"
2016-04-10,Ohio,Cincinnati (Mount Healthy),7900 block of Clovernook Ave,0,0,"39.2236,-84.5375"
2016-04-11,Ohio,Ashtabula,5717 Woodman Avenue,0,0,"41.8553,-80.8079"
2016-04-11,Ohio,Cleveland,2400 block of East 55th Street,0,0,"41.4928,-81.6518"
2016-04-11,Ohio,Youngstown,200 block of E. Avondale Ave,0,0,"41.0672,-80.6527"
2016-04-11,Ohio,Canton,2900 block of Vera Place NW,0,0,"40.8045,-81.4064"
2016-04-11,Ohio,Oak Hill,Harmon Road,0,1,"38.9186,-82.5559"
2016-04-12,Ohio,Cleveland,600 block of Newtown Street,0,0,"41.4993,-81.6944"
2016-04-12,Ohio,Cleveland,700 block of Treat Boulevard,0,0,"41.5213,-81.6155"
2016-04-12,Ohio,Cleveland,100 block of Antone Drive,0,0,"41.4993,-81.6944"
2016-04-12,Ohio,Cincinnati,7805 Harrison Avenue,0,0,"39.2354,-84.5493"
2016-04-12,Ohio,Columbus,2300 block of Parkgreen Place,0,1,"40.084,-82.957"
2016-04-12,Ohio,Cincinnati (Roselawn),Crest Hill Avenue,1,0,"39.2048,-84.4575"
2016-04-12,Ohio,Cleveland,East 137th Street and Woodworth Avenue,0,0,"41.545,-81.5878"
2016-04-12,Ohio,Cincinnati,2300 block of Stratford Avenue,0,0,"39.1251,-84.5229"
2016-04-12,Ohio,Dayton,2200 block of James H. McGee Boulevard,0,3,"39.7698,-84.2487"
